0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.067,0.342,0.549,0.542,0.666,0.653,0.402,0.12,0.005,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.06,0.359,0.645,1.322,3.83,6.295,7.925,8.641,8.802,7.481,6.226,4.577,3.38,2.014,0.753,0.098,0,0,0,0,0
0,0,0,0,0,0.026,0.494,1.095,2.778,7.35,15.038,28.677,49.477,76.044,102.13,117.58,113.28,93.317,65.295,38.535,17.923,6.258,1.484,0.126,0.006,0,0,0
0,0,0,0.044,0.042,0.477,2.236,5.215,13.829,28.861,54.719,91.525,135.72,175.19,197.91,205.64,195.89,167.3,124.54,82.838,48.298,19.912,5.836,1.257,0.142,0,0,0
0,0,0,0.043,0.657,1.836,6.212,15.802,34.728,64.605,107.96,157.28,188.98,194.17,181.07,170.47,167.6,164.38,145.45,108.83,68.53,33.54,11.198,2.472,0.137,0,0,0
0,0,0,0.002,0.692,4.253,13.906,31.471,61.834,106.08,154.71,178.31,164.89,127.46,98.011,89.147,104.99,134.87,145.7,120.22,77.703,39.726,14.553,3.532,0.318,0,0,0
0,0,0,0.189,1.802,9.704,23.559,48.751,90.084,139.4,167.92,151.32,101.13,55.833,37.958,47.35,84.827,134.02,155.38,133.94,80.785,40.553,15.229,3.941,0.61,0.014,0,0
0,0,0,0.336,3.107,14.897,32.617,67.559,112.7,155.41,154.48,107.36,52.181,24.093,26.65,54.651,107.5,162.1,173,140.13,81.455,37.355,12.42,3.204,0.424,0.041,0,0
0,0,0,1.001,5.21,17.625,40.566,79.386,128.38,156.44,134.94,82.014,42.844,34.791,53.841,96.407,154.33,195.77,182.11,132.29,69.338,28.552,7.966,2.482,0.374,0.021,0,0
0,0,0,1.336,6.124,18.37,43.852,85.528,130.11,151.29,129.09,91.757,74.451,82.38,108.35,149.46,194.68,211.99,176.11,110.78,52.007,20.207,6.356,2.143,0.19,0.204,0.052,0
0,0,0,1.21,5.598,16.76,40.212,80.736,120.84,140.14,136.43,122.37,121.82,131.69,149.66,175.79,210.93,211.66,155.58,85,37.666,14.05,4.921,1.769,0.021,0.226,0.062,0
0,0,0,0.669,4.316,13.617,32.136,62.705,101.79,127.24,135.82,135.94,137.53,139.17,144.56,176.04,212.13,195.92,125.83,61.612,27.419,9.718,3.585,0.914,0.091,0.226,0.103,0
0,0,0,0.375,2.746,9.036,21.945,41.439,69.578,95.517,110.68,114.8,113.82,110.5,126.06,174.72,202.56,168.05,99.125,47.928,21.677,8.014,2.971,0.605,0.092,0.055,0.035,0
0,0,0.055,0.247,1.457,4.831,11.877,22.866,37.838,55.685,68.156,71.662,71.477,83.352,121.13,169.86,177.51,137.35,79.987,41.022,18.653,6.279,2.432,0.655,0.091,0,0,0
0,0,0.127,0.264,1.027,2.383,6.054,11.004,17.083,24.773,31.788,36.349,44.852,72.278,119.91,153.63,148.55,111.72,67.22,37.57,17.663,6.084,2.721,0.778,0.135,0,0,0
0,0,0,0.254,0.568,1.311,3.059,5.321,7.99,10.381,14.896,22.461,41.916,81.284,121.77,136.98,120.73,90.904,58.484,36.184,17.24,5.856,2.914,1.123,0.415,0,0,0
0,0,0,0.195,0.435,0.738,2.154,3.472,3.851,6.523,12.857,27.063,57.04,93.906,117.64,117.53,100.93,76.299,53.105,34.857,16.449,6.282,3.338,1.36,0.684,0,0,0
0,0,0,0.017,0.161,0.389,1.58,2.863,4.569,10.165,21.894,41.478,73.94,99.834,108.24,100.4,85.025,67.922,49.467,32.381,17.199,7.666,3.317,1.27,0.592,0,0,0
0,0,0,0,0.016,0.139,0.947,3.222,8.456,17.824,33.95,59.637,84.533,97.357,96.317,85.455,73.898,62.056,45.377,31.515,18.748,9.702,3.573,1.361,0.376,0,0,0
0,0,0,0,0.073,0.608,1.415,5.702,13.558,25.75,46.164,69.507,85.904,88.323,83.07,72.061,65.743,56.026,44.069,32.339,20.382,11.158,4.876,1.608,0.347,0,0,0
0,0,0,0,0.129,1.121,2.962,8.175,17.308,31.534,54.199,69.743,77.297,74.433,67.96,59.665,55.952,50.824,41.644,29.309,19.75,11.515,5.393,2.229,0.341,0,0,0
0,0,0,0,0.152,1.544,3.21,7.219,16.322,30.124,44.8,53.848,56.429,53.917,47.477,41.55,41.023,38.374,31.244,21.561,14.211,8.077,3.439,1.544,0.297,0,0,0
0,0,0,0.038,0.34,0.385,1.089,2.316,5.244,8.764,10.292,11.229,11.235,11.907,13.267,10.537,9.732,11.394,10.4,6.824,4.47,2.1,0.917,0.204,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.255,0.648,0.273,0.048,0.126,0.353,0.266,0.143,0.013,0.154,0,0,0,0,0
