0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10.394,73.045,111.31,45.359,187.33,127.44,205.4,208.38,157.2,155.26,180.04,209.46,51.963,95.322,45.446,39.965,38.77,0,0,0,0
0,0,0,0,3.3606,0.15671,2.5984,5.9264,245.81,549.98,813.65,1277.7,2113,3133.3,3911.3,5112,6537.5,6494.4,5183.7,3738.2,1946.1,1043.7,399.88,79.047,2.2562,0,0,0
0,0,0,0,0.15671,49.146,84.254,86.692,621.77,974.34,1828.4,3097,4699.2,6807.9,8876.3,10511,10862,10776,9838.9,7569.3,4414.8,2622.1,1053.7,149.31,50.642,0,0,0
0,0,0,0,0.044919,94.075,132.02,371.7,935.93,1842.3,3233.5,5157.5,7370.8,9804.5,11489,12353,11908,11932,11441,8585.9,4938.3,2354.5,1274.1,459.74,23.805,0,0,0
0,0,0,0,11.462,149.1,281.65,593.36,1558.7,2703.7,5016.8,7115.1,9693,11582,12182,11836,12103,12052,9812.2,6540,3560.7,1706.8,1012.5,474.96,109.52,14.23,1.9341,0
0,0,5.4705,0.16883,19.341,154.86,406.63,878.33,2004.4,3946.7,6479.6,9060.3,11156,12091,11636,12333,12174,10151,6466.9,3586.6,1744,956.49,703.86,450.78,152.14,65.294,58.023,25.256
0,0,0,0.36064,30.504,163.29,546.91,1448.3,2614.9,5346.7,8425.6,10896,11589,11758,12221,12604,10568,6590.4,3213.5,1481.3,844.74,615.96,510.44,345.1,123.55,31.298,47.913,10.598
0,0,0,0,39.584,224.68,763.03,2009.2,3718.6,7140.8,10077,11288,11612,12001,12612,11354,7160.7,2919,1101.8,541.8,532.46,488.43,379.78,191.91,66.413,0,1.0879,0
0,0,0,0,64.732,267.5,1070.6,2840.6,5292.8,8862.6,11278,11396,11746,12186,12011,8311.4,3567.2,1208.1,1051.4,1227.6,1332.7,1048.3,724.59,281.74,80.373,5.3237,0,0
0,0,0,0,64.451,345.15,1457.8,3907.4,6702,10182,11878,11638,12111,12188,9751.4,5053.8,2064.7,1996.7,2543.6,2916.3,2723.1,2232.7,1589.5,682.76,227.9,49.5,0,0
0,0,0,0,64.451,448.26,2173.3,4763.9,8135.8,11310,11861,11522,12019,11399,7300.4,3801.5,4391.3,5518.2,6500.3,6896.4,6057.2,5117.2,3342.4,1959.8,636.35,142.2,0.12088,0
0,0,0,0,65.573,802.59,2856.2,5952.1,9403.8,11963,11607,11525,12192,9877.1,6500.2,7064.4,9384.5,10880,11364,11350,10527,8334.3,5632,3193.5,1520.8,257.95,0.12088,0
0,0,0,0,77.395,1041.5,3346.1,7080.5,10359,12088,11187,11240,12027,9779.8,10067,11710,11884,11974,12269,12558,12182,10574,7674.1,4580.8,2319.3,570.61,6.5544,0
0,0,0,0,30.529,1016.6,3925.5,8095,11376,11646,10380,11616,11487,10641,11438,10966,9986,10620,11888,12174,12515,11567,8908.7,5338.1,2571.8,706.74,17.144,0
0,0,0,0,15.057,1072.3,4251.2,8883.9,12161,10993,9909.9,11776,11801,11459,11247,10327,10851,11889,11654,12092,12367,11856,9727.1,5944.7,2762,668.78,17.144,0
0,0,0,0,51.498,1106.8,4379,9420.3,12419,10285,9774.7,11390,11924,11588,11432,11532,11680,11512,11617,11770,11849,11717,9649.2,5832.5,2764.8,518.79,2.023,0
0,0,0,0,8.4762,954.49,3961,9385.4,12463,10050,9283.4,11094,11616,11493,12037,12015,11519,11633,11616,11166,11964,11317,8433.5,4782.3,1710.3,329.97,11.233,0
0,0,0,0,19.239,672.16,3020.3,8287.9,12426,10155,8235.8,9352.6,10859,11802,12442,12116,11915,11384,10391,11093,11688,10536,6256.6,2979.4,789.65,53.993,1.2238,0
0,0,0,0,85.534,478.71,2026.6,6241.4,11395,11466,7613.3,6596.5,8303.4,10240,10948,10883,9725.1,8642.6,9930.5,11512,11071,7220.6,3475.7,1267.6,157.42,16.954,0,0
0,0,0,0,80.495,329.78,1026.7,3791.5,8605.1,11945,10070,6327.8,5169.7,5609.1,6003.9,6320.1,7472.1,9898,11352,10360,6812.9,3290.9,1298.3,356.72,34.364,0.48016,0,0
0,0,0,0,5.5193,110.03,409.86,1590.2,4289.1,7932.2,10969,10392,8239.2,7306.8,7704.2,9160.9,10454,10377,8274.7,5280.7,2548.1,1005.5,254,17.882,0.000999,0,0,0
0,0,0,0,0,4.0956,17.903,441.89,1351.1,2230.2,5028.1,7180.8,9521.4,10211,9936.1,8703.8,6543.2,4521.7,2934.3,1491.6,509.72,124.25,4.2391,0.0999,0,0,0,0
0,0,0,0,0,0,0,3.8004,136.93,359.43,522.87,490.93,689.43,1246.8,1439.8,1318.9,940.38,598.1,414.24,200.87,115.67,3.022,0.003996,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.0235,34.699,107.52,120.77,123.74,105.07,5.3237,0.14386,0.015984,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
