0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.3844,40.298,151.57,208.13,466.32,484.29,407.29,327.06,342.06,434.22,406.29,417.2,372.34,183.51,60.443,0,0,0
0,0,0,0,0,0,9.6025,56.81,231.76,510.27,1091.4,2071,2710.8,3022.2,3837.6,4324.5,4348.4,4412.5,4374.3,3801.8,3477,3235.5,2809.8,1716,750.15,131.47,0.080919,0
0,0,0,0,5.0711,17.332,168.07,511.43,1298.8,2507.2,4142.1,5999.6,7341.1,8541.9,9300.8,9827,10321,10659,10321,9631.7,8943.7,8034.8,6635.7,5131.9,3241.6,940.49,70.042,0.32368
0,0,0,0,95.37,140.77,397.13,1395.7,2897.2,5300.4,7723.8,9829.8,11272,12242,12757,12757,12673,12493,12383,12097,11458,11045,9999.4,8561.6,5843.7,2557.4,440.45,21.592
0,0,0,0,68.177,211.36,710.13,2122.3,4787.9,7821,10528,12077,12302,12398,12419,12284,12167,11957,11906,12107,11784,11764,11227,10480,7889.2,4069.4,859.07,31.044
0,0,0,0,74.316,338,1021.5,2994.5,6270.9,9371,11526,12201,11952,11804,11690,11439,11625,11770,12080,12123,12069,11555,10714,10091,7889.8,4384.2,580.84,20.317
0,0,0,0,122.76,403.49,1242.4,3600.4,7282.1,10318,11890,12069,11983,11824,11967,11900,11573,11304,10815,10059,9472.5,8507.3,7590.2,6454.1,4716.6,2043.4,267.08,21.918
0,0,0,0,116.12,487.52,1501.9,4047.4,8669.1,11284,12022,11667,11250,11784,11524,10292,9168.7,8055.6,6972.5,5935.5,4908.5,4042.1,3258,2618.9,1795.3,759.72,101.63,2.8062
0,0,0,4.0919,121.45,513.86,1803.4,5239.1,9588.5,11979,11533,10187,10845,11722,10336,9019.1,7480.6,5701.6,3725.6,2479.1,1430.9,972.25,776.86,645.31,474.86,250.86,115.12,0
0,0,0,64.96,140.13,539.04,2576.3,6440.7,10420,11994,10227,9190,10570,11616,11237,10974,10059,8429.5,6230.7,3968,2011.1,745.81,287.84,139.57,51.549,35.355,22.664,0
0,0,0,8.1756,164.75,612.65,3055.7,6767,10808,12040,10371,9046.5,10498,11362,11637,11485,11354,10702,9148.9,6976.9,4218.9,1859.5,492.66,198.89,3.0598,0,0,0
0,0,0,36.445,115.35,549.92,2582.7,5818.4,9541.9,11920,11764,11420,11530,11641,11981,11971,11444,11437,10602,9127.6,6519,3203.2,1223.1,373.29,118.1,0.12088,0,0
0,0,0,63.197,138.41,647.16,1756.2,3745.4,6949.1,10373,11899,12035,11601,11481,11694,11827,11665,11654,11262,10217,8233.6,4762.8,1880.2,762.78,201.94,9.2068,0,0
0,0,0,93.708,445.82,1097.5,1890,2820.8,4121.2,6406.3,7619.8,8222,8385.1,9284.3,10537,11711,11502,11638,11703,10730,9046.9,5892.7,2689,1070.3,270.44,31.298,0,0
0,0,0,103.14,737.65,2230.7,4059.9,4575.6,4199.6,3926.6,3660.2,3751.2,4325.1,6047,8495.6,10989,12083,11791,11739,10879,9348.7,6766.2,3318.1,1313.7,277.55,43.221,0,0
0,0,1.9341,130.6,976.9,3724.2,7313.7,7979.6,6416.1,4722.6,3921.7,3333.8,4300.6,6465.5,9217.5,11460,12007,11858,12022,10888,9272.7,6535.1,3563,1414.3,221.74,23.386,0,0
0,0,118.1,203.95,1223.7,5295,9807.7,10782,9974.9,8542.8,7456.9,6955.6,7335,8942.1,10967,11932,11768,12080,12029,10927,8762.5,5780,3257.3,1231.2,195.28,1.5195,0,0
0,0,43.814,205.95,993.44,4680.9,9685.2,11708,11953,11890,11391,11077,10792,11592,11990,11935,12175,12505,12025,10297,7234.6,4310.9,2473.5,1027.9,96.247,0,0.28871,2.4975
0,0,0.035964,107.43,566.7,3393.5,8336.8,11171,12001,11825,11817,11823,11968,11891,11845,12274,12433,12240,11252,8347.7,5402,3181.1,1784,507.28,80.729,0.008991,0,0
0,0,0,14.612,350.87,1904.2,4778.3,8547.4,10854,11849,11465,11432,11544,11842,12143,12493,12419,11620,8949,5452,3247.7,1893.4,1008.9,220.52,18.235,0,0,0
0,0,0,30.948,219.7,786.27,2350,4681.1,7666.9,9787.4,11601,11928,12434,12657,12355,11622,9957.6,7255.4,4419.9,2426.7,1556,779.74,339.36,48.059,0.3996,0,0,0
0,0,0,8.0919,101.77,350.86,725.48,1501.5,3054.3,5172.3,6876.8,8584.6,9066,8530,7184.4,5544.6,3939.3,2503.4,1479.2,849.32,568.07,327.43,77.318,0.3996,0,0,0,0
0,0,0,0,0,1.8613,105.27,224,692.38,1204.9,1668.9,1551.2,1630.9,1498.4,1061.2,862.86,603.47,473.65,249.05,50.013,1.7271,0,0,0,0,0,0,0
0,0,0,0,0,0,22.778,22.778,23.3,39.554,97.426,107.8,135.49,129.21,192.76,121.18,86.069,58.749,1.2238,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
